EAR_TAG,sampleDate,ExtractionID,qPCR_Plate,qPCR_RunDate,qPCR_Row,TelomereLength,IntegrityGel_score,ANIMAL_ID,GENETIC_GROUP,FEED_GROUP,DOB,YearS_DOB,BirthYear,TEL_sampleNO,AGE_D,AGE_W,AGE_M,AGE_Group,VarianceGroup,AGE_Y
703379,25/02/2013,704,11,12/12/2015,G,1.188645219,1,010000001169330311F,C,1,04/05/2009,20091,2009,5,1393,199,46,2,4,4
703876,14/05/2014,150,2,02/11/2015,C,1.305966674,1,010000001191332211F,C,2,12/07/2010,20101,2010,5,1402,200,46,2,4,4
203283,22/02/2013,1178,19,16/12/2015,B,1.095039116,1,010000001167287211F,S,2,05/04/2009,20091,2009,5,1419,203,47,2,4,4
203864,28/05/2014,877,14,11/12/2015,F,1.014934433,1,010000001190950411F,S,2,22/06/2010,20101,2010,5,1436,205,47,2,4,4
403376,03/04/2013,793,12,12/12/2015,F,1.111295747,1,010000001169330111F,C,2,01/05/2009,20091,2009,4,1433,205,47,2,4,4
503867,03/06/2014,420,6,05/11/2015,E,1.004965711,1,010000001190950611F,C,NULL,29/06/2010,20101,2010,5,1435,205,47,2,4,4
603861,16/05/2014,1134,18,16/12/2015,B,1.180257441,1,010000001189620211F,C,2,16/06/2010,20101,2010,5,1430,204,47,2,4,4
603868,28/05/2014,1415,23,18/12/2015,A,0.917575274,2,010000001191331811F,C,2,04/07/2010,20101,2010,4,1424,203,47,2,4,4
703281,21/02/2013,1297,21,17/12/2015,G,1.275188434,1,010000001167287111F,C,2,03/04/2009,20091,2009,5,1420,203,47,2,4,4
703862,16/05/2014,539,8,06/11/2015,A,0.880843629,1,010000001189620311F,C,2,17/06/2010,20101,2010,5,1429,204,47,2,4,4
103240,27/02/2013,832,13,14/12/2015,D,1.09201369,1,010000001164774111F,C,1,12/02/2009,20092,2009,5,1476,211,48,2,4,4
103247,21/02/2013,471,7,05/11/2015,G,1.224258197,1,010000001164863611F,S,2,16/02/2009,20092,2009,5,1466,209,48,2,4,4
103814,14/05/2014,756,12,12/12/2015,A,1.089045115,1,010000001187215711F,S,2,26/04/2010,20101,2010,5,1479,211,48,2,4,4
203241,22/02/2013,576,9,06/11/2015,A,0.944339832,1,010000001164862811F,S,2,12/02/2009,20092,2009,5,1471,210,48,2,4,4
204046,16/11/2014,189,3,02/11/2015,A,0.985582004,1,010000001197086311F,C,2,29/10/2010,20102,2010,5,1479,211,48,2,4,4
303235,21/02/2013,414,6,05/11/2015,G,0.763285422,1,010000001164773911F,C,2,08/02/2009,20092,2009,4,1474,211,48,2,4,4
303837,28/05/2014,466,7,05/11/2015,B,1.215146198,1,010000001188351111F,S,2,20/05/2010,20101,2010,5,1469,210,48,2,4,4
303844,28/05/2014,1058,17,15/12/2015,G,1.129799027,1,010000001188585311F,C,1,25/05/2010,20101,2010,5,1464,209,48,2,4,4
303851,02/06/2014,823,13,14/12/2015,B,1.307895513,1,010000001188713111F,C,NULL,28/05/2010,20101,2010,5,1466,209,48,2,4,4
403264,11/03/2013,1066,17,15/12/2015,G,1.290605209,1,010000001166025511F,C,NULL,03/03/2009,20092,2009,5,1469,210,48,2,4,4
403831,13/05/2014,969,15,14/12/2015,H,1.000132991,1,010000001188110511F,S,1,12/05/2010,20101,2010,5,1462,209,48,2,4,4
503258,11/03/2013,1290,25,17/02/2016,H,0.984052007,1,010000001165231611F,C,NULL,22/02/2009,20092,2009,5,1478,211,48,2,4,4
503853,05/06/2014,135,2,02/11/2015,E,0.874485365,1,010000001188997211F,C,NULL,30/05/2010,20101,2010,5,1467,210,48,2,4,4
603252,22/02/2013,1364,22,17/12/2015,G,0.894789102,1,010000001165096711F,S,2,18/02/2009,20092,2009,5,1465,209,48,2,4,4
603826,15/05/2014,346,5,05/11/2015,B,1.043238776,1,010000001187907111F,C,1,10/05/2010,20101,2010,5,1466,209,48,2,4,4
703253,27/02/2013,213,24,04/01/2016,D,0.848529628,1,010000001165096811F,S,1,19/02/2009,20092,2009,5,1469,210,48,2,4,4
703274,03/04/2013,890,14,11/12/2015,D,0.866704041,1,010000001166573911F,S,2,19/03/2009,20092,2009,5,1476,211,48,2,4,4
303221,25/02/2013,1191,19,16/12/2015,G,0.895694547,1,010000001164012311F,C,1,21/01/2009,20092,2009,3,1496,214,49,2,4,4
303256,11/03/2013,1371,22,17/12/2015,F,1.108977661,1,010000001165231511F,C,NULL,20/02/2009,20092,2009,3,1480,211,49,2,4,4
303263,03/04/2013,1359,22,17/12/2015,B,1.081760414,1,010000001165560911F,C,1,26/02/2009,20092,2009,5,1497,214,49,2,4,4
303662,09/01/2014,792,12,12/12/2015,E,1.341244868,1,010000001181908711F,C,1,19/12/2009,20092,2009,5,1482,212,49,2,4,4
303767,16/05/2014,1053,17,15/12/2015,A,0.999818804,1,010000001185996511F,S,2,29/03/2010,20102,2010,5,1509,216,49,2,4,4
303816,28/05/2014,327,4,02/11/2015,H,0.946815542,1,010000001187447311F,C,1,29/04/2010,20101,2010,5,1490,213,49,2,4,4
403803,13/05/2014,424,6,05/11/2015,A,0.940903167,1,010000001186481111F,S,1,07/04/2010,20101,2010,5,1497,214,49,2,4,4
503223,22/02/2013,894,14,11/12/2015,H,1.286936093,1,010000001164012711F,S,2,22/01/2009,20092,2009,5,1492,213,49,2,4,4
703806,14/05/2014,325,4,02/11/2015,G,1.019017761,1,010000001186482811F,C,2,10/04/2010,20101,2010,5,1495,214,49,2,4,4
103772,28/05/2014,580,9,06/11/2015,E,0.910457153,1,010000001186192411F,C,1,02/04/2010,20101,2010,7,1517,217,50,2,4,4
203234,15/04/2013,915,24,04/01/2016,A,0.773188672,1,010000001164773611F,S,1,08/02/2009,20092,2009,4,1527,218,50,2,4,4
203759,16/05/2014,1062,17,15/12/2015,C,1.111375929,1,010000001185731411F,S,2,11/03/2010,20102,2010,5,1527,218,50,2,4,4
403733,02/04/2014,368,5,05/11/2015,A,1.215630811,1,010000001183604911F,C,NULL,07/02/2010,20102,2010,5,1515,216,50,2,4,4
403740,23/04/2014,250,3,02/11/2015,E,0.951569041,1,010000001183824311F,C,2,13/02/2010,20102,2010,5,1530,219,50,2,4,4
503202,25/02/2013,998,16,15/12/2015,D,0.706687635,1,010000001162682311F,C,1,02/01/2009,20092,2009,5,1515,216,50,2,4,4
503230,03/04/2013,708,11,12/12/2015,C,1.007831131,1,010000001164303611F,S,2,03/02/2009,20092,2009,5,1520,217,50,2,4,4
503244,15/04/2013,602,9,06/11/2015,D,1.072163593,1,010000001164863311F,C,2,15/02/2009,20092,2009,5,1520,217,50,2,4,4
503517,16/10/2013,271,4,02/11/2015,A,1.299757674,1,010000001174449611F,C,2,27/08/2009,20091,2009,6,1511,216,50,2,4,4
503531,03/12/2013,713,11,12/12/2015,H,1.173910407,2,010000001176067511F,S,2,25/09/2009,20091,2009,6,1530,219,50,2,4,4
703204,11/03/2013,1230,20,17/12/2015,D,0.99972025,1,010000001162682711F,C,NULL,02/01/2009,20092,2009,5,1529,218,50,2,4,4
103744,28/05/2014,515,8,06/11/2015,B,1.244267601,1,010000001184168611F,S,1,20/02/2010,20102,2010,5,1558,223,51,2,4,4
303095,25/02/2013,370,5,05/11/2015,C,0.973285229,1,010000001159823811F,S,1,12/11/2008,20082,2008,5,1566,224,51,2,4,4
303151,27/02/2013,1298,21,17/12/2015,H,1.57733474,1,010000001160547911F,S,1,22/11/2008,20082,2008,5,1558,223,51,2,4,4
403215,15/04/2013,1268,21,17/12/2015,B,1.02867702,1,010000001164006711F,C,2,14/01/2009,20092,2009,5,1552,222,51,2,4,4
503699,25/04/2014,693,11,12/12/2015,E,1.056278564,1,010000001182938911F,S,2,26/01/2010,20102,2010,5,1550,221,51,2,4,4
503741,13/05/2014,1029,17,15/12/2015,C,1.102616523,1,010000001183964111F,S,1,16/02/2010,20102,2010,5,1547,221,51,2,4,4
603168,03/04/2013,616,25,17/02/2016,E,1.267990166,1,010000001162679511F,C,1,21/12/2008,20082,2008,3,1564,223,51,2,4,4
703057,07/12/2012,1305,21,17/12/2015,G,0.873513768,1,010000001155984011F,S,2,10/09/2008,20081,2008,5,1549,221,51,2,4,4
703155,27/02/2013,158,2,02/11/2015,C,1.022860543,1,010000001160548111F,S,1,25/11/2008,20082,2008,5,1555,222,51,2,4,4
103086,21/02/2013,1023,16,15/12/2015,F,1.007860005,1,010000001159337011F,C,2,27/10/2008,20082,2008,5,1578,225,52,2,4,4
103093,11/03/2013,1199,19,16/12/2015,F,1.028154569,1,010000001159823611F,C,1,07/11/2008,20082,2008,5,1585,226,52,2,4,4
103751,09/07/2014,924,24,04/01/2016,B,1.251937608,2,010000001184422211F,C,NULL,27/02/2010,20102,2010,5,1593,228,52,2,4,4
203080,27/02/2013,1173,19,16/12/2015,F,0.834400278,1,010000001158277611F,S,1,16/10/2008,20082,2008,5,1595,228,52,2,4,4
203087,22/02/2013,1388,23,18/12/2015,F,1.03318202,1,010000001159337611F,C,2,29/10/2008,20082,2008,6,1577,225,52,2,4,4
203402,16/10/2013,1243,20,17/12/2015,B,1.060853592,1,010000001169922911F,S,2,04/06/2009,20091,2009,6,1595,228,52,2,4,4
203668,16/05/2014,1361,22,17/12/2015,D,1.135699282,1,010000001181914711F,S,2,31/12/2009,20092,2009,5,1597,228,52,2,4,4
303669,13/05/2014,279,4,02/11/2015,A,1.110887951,1,010000001181914811F,S,1,03/01/2010,20102,2010,5,1591,227,52,2,4,4
303732,04/06/2014,755,12,12/12/2015,H,0.931918299,1,010000001183604811F,C,NULL,06/02/2010,20102,2010,5,1579,226,52,2,4,4
303746,07/07/2014,187,2,02/11/2015,H,1.027089774,1,010000001184168911F,S,1,22/02/2010,20102,2010,5,1596,228,52,2,4,4
403159,03/04/2013,639,10,14/12/2015,H,0.946612957,1,010000001161221611F,S,2,05/12/2008,20082,2008,5,1580,226,52,2,4,4
503678,28/05/2014,1260,21,17/12/2015,B,1.228289247,1,010000001182087111F,C,1,10/01/2010,20102,2010,5,1599,228,52,2,4,4
603077,27/02/2013,923,15,14/12/2015,B,0.883973251,1,010000001157817711F,C,1,13/10/2008,20082,2008,5,1598,228,52,2,4,4
603084,21/02/2013,1166,19,16/12/2015,F,1.46904977,2,010000001159336211F,C,2,25/10/2008,20082,2008,5,1580,226,52,2,4,4
703078,22/02/2013,527,8,06/11/2015,F,1.200286406,1,010000001158276611F,C,2,15/10/2008,20082,2008,5,1591,227,52,2,4,4
703092,25/02/2013,390,6,05/11/2015,F,1.049940854,1,010000001159338411F,S,1,04/11/2008,20082,2008,5,1574,225,52,2,4,4
703596,09/04/2014,1274,21,17/12/2015,H,0.842550643,1,010000001180371111F,S,1,03/12/2009,20092,2009,5,1588,227,52,2,4,4
703687,16/05/2014,1405,23,18/12/2015,G,0.878580803,1,010000001182394311F,C,2,13/01/2010,20102,2010,5,1584,226,52,2,4,4
703813,20/08/2014,577,9,06/11/2015,B,0.979729209,1,010000001187215511F,C,NULL,25/04/2010,20101,2010,5,1578,225,52,2,4,4
103065,25/02/2013,797,13,14/12/2015,A,1.089028225,1,010000001160217211F,C,1,18/09/2008,20081,2008,5,1621,232,53,2,4,4
103590,23/04/2014,1007,16,15/12/2015,F,1.160578587,1,010000001180096811F,S,2,27/11/2009,20092,2009,5,1608,230,53,2,4,4
103660,15/05/2014,332,5,05/11/2015,D,0.948129035,1,010000001180979311F,C,1,15/12/2009,20092,2009,5,1612,230,53,2,4,4
103681,02/06/2014,1394,23,18/12/2015,D,0.795435644,1,010000001182392911F,C,NULL,12/01/2010,20102,2010,5,1602,229,53,2,4,4
203689,09/06/2014,808,13,14/12/2015,C,1.278591324,1,010000001182471211F,C,NULL,16/01/2010,20102,2010,4,1605,229,53,2,4,4
303683,02/06/2014,636,10,14/12/2015,E,0.834908101,1,010000001182393411F,S,NULL,12/01/2010,20102,2010,5,1602,229,53,2,4,4
403593,15/05/2014,656,10,14/12/2015,B,1.275866139,1,010000001180097011F,C,1,29/11/2009,20092,2009,5,1628,233,53,2,4,4
403656,13/05/2014,372,5,05/11/2015,E,1.013974051,1,010000001180508011F,S,1,09/12/2009,20092,2009,5,1616,231,53,2,4,4
403677,03/06/2014,397,6,05/11/2015,E,1.003298561,1,010000001182086911F,C,NULL,09/01/2010,20102,2010,5,1606,229,53,2,4,4
403866,25/11/2014,426,6,05/11/2015,C,1.076592717,1,010000001190950511F,S,1,27/06/2010,20101,2010,5,1612,230,53,2,4,4
503594,12/05/2014,913,15,14/12/2015,A,1.278007792,1,010000001180370811F,S,NULL,03/12/2009,20092,2009,5,1621,232,53,2,4,4
503657,24/05/2014,960,15,14/12/2015,G,1.037058385,1,010000001180779111F,C,1,09/12/2009,20092,2009,5,1627,232,53,2,4,4
603595,13/05/2014,1278,21,17/12/2015,D,1.002059608,1,010000001180371011F,S,1,03/12/2009,20092,2009,5,1622,232,53,2,4,4
603679,09/06/2014,1300,21,17/12/2015,B,1.473612058,1,010000001182087311F,C,NULL,10/01/2010,20102,2010,5,1611,230,53,2,4,4
703064,21/02/2013,246,3,02/11/2015,A,0.942378771,1,010000001156571211F,C,2,18/09/2008,20081,2008,5,1617,231,53,2,4,4
703379,14/10/2013,1198,19,16/12/2015,E,1.188406167,1,010000001169330311F,C,1,04/05/2009,20091,2009,6,1624,232,53,2,4,4
703631,02/06/2014,1410,23,18/12/2015,D,0.977243137,1,010000001181909811F,C,NULL,15/12/2009,20092,2009,5,1630,233,53,2,4,4
703659,14/05/2014,741,12,12/12/2015,B,1.411931502,1,010000001180779311F,S,1,13/12/2009,20092,2009,5,1613,230,53,2,4,4
103079,15/04/2013,1162,24,04/01/2016,F,0.976698003,1,010000001158277111F,C,1,15/10/2008,20082,2008,5,1643,235,54,2,4,5
103576,14/05/2014,589,9,06/11/2015,F,0.918008317,1,010000001178300911F,C,NULL,01/11/2009,20092,2009,5,1655,236,54,2,4,5
203584,02/06/2014,1014,16,15/12/2015,E,0.996113979,1,010000001178940111F,C,NULL,14/11/2009,20092,2009,5,1661,237,54,2,4,5
703582,14/05/2014,628,10,14/12/2015,E,1.148297873,1,010000001178938311F,C,2,13/11/2009,20092,2009,5,1643,235,54,2,4,5
203514,13/05/2014,335,5,05/11/2015,G,1.221827532,1,010000001174019411F,S,1,25/08/2009,20091,2009,6,1722,246,56,2,4,5
203535,02/06/2014,682,11,12/12/2015,C,1.405515521,1,010000001176068011F,C,NULL,28/09/2009,20091,2009,5,1708,244,56,2,4,5
303508,23/04/2014,943,15,14/12/2015,F,1.076782582,1,010000001173590011F,S,2,14/08/2009,20091,2009,6,1713,245,56,2,4,5
303522,16/05/2014,572,9,06/11/2015,E,0.963884351,1,010000001174450311F,S,2,02/09/2009,20091,2009,6,1717,245,56,2,4,5
403523,13/05/2014,223,3,02/11/2015,B,1.178734076,1,010000001174867711F,C,1,04/09/2009,20091,2009,4,1712,245,56,2,4,5
503517,12/05/2014,1155,19,16/12/2015,E,1.109731846,1,010000001174449611F,C,2,27/08/2009,20091,2009,7,1719,246,56,2,4,5
703519,12/05/2014,1339,22,17/12/2015,G,1.002836779,1,010000001174449811F,S,1,28/08/2009,20091,2009,6,1718,245,56,2,4,5
103506,12/05/2014,595,9,06/11/2015,D,0.936855226,1,010000001173439711F,S,2,10/08/2009,20091,2009,6,1736,248,57,2,4,5
403516,16/05/2014,593,9,06/11/2015,B,1.227153656,1,010000001174019511F,S,2,25/08/2009,20091,2009,6,1725,246,57,2,4,5
403537,10/07/2014,1217,20,17/12/2015,G,0.850638043,1,010000001177100911F,S,2,05/10/2009,20092,2009,5,1739,248,57,2,4,5
503503,14/05/2014,925,15,14/12/2015,C,1.068837928,1,010000001173439011F,C,2,07/08/2009,20091,2009,6,1741,249,57,2,4,5
703512,28/05/2014,655,10,14/12/2015,A,0.924588895,1,010000001173590511F,C,2,19/08/2009,20091,2009,6,1743,249,57,2,4,5
203402,23/04/2014,254,3,02/11/2015,A,1.000142998,1,010000001169922911F,S,2,04/06/2009,20091,2009,7,1784,255,58,2,4,5
203430,14/05/2014,1163,24,04/01/2016,G,1.188313209,1,010000001171653011F,S,2,04/07/2009,20091,2009,6,1775,254,58,2,4,5
203437,16/05/2014,304,4,02/11/2015,C,1.037209702,1,010000001171720411F,C,2,14/07/2009,20091,2009,4,1767,252,58,2,4,5
303424,23/04/2014,1373,22,17/12/2015,H,0.998388825,1,010000001170968211F,C,2,24/06/2009,20091,2009,6,1764,252,58,2,4,5
403215,15/11/2013,363,5,05/11/2015,D,0.86899596,1,010000001164006711F,C,2,14/01/2009,20092,2009,6,1766,252,58,2,4,5
403432,14/05/2014,203,24,04/01/2016,D,0.825905951,1,010000001171653711F,C,2,08/07/2009,20091,2009,6,1771,253,58,2,4,5
503440,28/05/2014,1001,25,17/02/2016,E,0.767779373,1,010000001171928711F,C,1,18/07/2009,20091,2009,6,1775,254,58,2,4,5
103408,16/05/2014,220,3,02/11/2015,G,1.24138109,1,010000001169923511F,C,2,06/06/2009,20091,2009,6,1805,258,59,2,4,5
203087,16/10/2013,1205,20,17/12/2015,C,1.423943961,1,010000001159337611F,C,2,29/10/2008,20082,2008,7,1813,259,59,2,4,5
603399,15/05/2014,737,11,12/12/2015,G,1.339006835,1,010000001169750411F,S,1,01/06/2009,20091,2009,6,1809,258,59,2,4,5
103079,14/10/2013,1174,19,16/12/2015,G,0.940560974,1,010000001158277111F,C,1,15/10/2008,20082,2008,6,1825,261,60,2,4,5
103359,06/06/2014,660,10,14/12/2015,F,1.373285147,1,010000001169705311F,C,NULL,27/05/2009,20091,2009,6,1836,262,60,2,4,5
403376,14/05/2014,673,10,14/12/2015,C,1.2394221,1,010000001169330111F,C,2,01/05/2009,20091,2009,5,1839,263,60,2,4,5
703400,28/05/2014,529,8,06/11/2015,H,0.903579536,1,010000001169750811F,S,2,02/06/2009,20091,2009,6,1821,260,60,2,4,5
203283,14/05/2014,1144,19,16/12/2015,C,1.386332986,1,010000001167287211F,S,2,05/04/2009,20091,2009,6,1865,266,61,2,4,5
503286,28/05/2014,258,3,02/11/2015,E,1.028219545,1,010000001167682511F,C,1,11/04/2009,20091,2009,6,1873,268,61,2,4,5
303291,09/06/2014,553,8,06/11/2015,D,1.008374877,1,010000001167884011F,C,1,14/04/2009,20091,2009,6,1882,269,62,2,4,5
403425,20/08/2014,907,14,11/12/2015,E,1.360772933,1,010000001170968511F,C,NULL,27/06/2009,20091,2009,5,1880,269,62,2,4,5
703274,14/05/2014,618,9,06/11/2015,D,1.111409907,1,010000001166573911F,S,2,19/03/2009,20092,2009,6,1882,269,62,2,4,5
703281,28/05/2014,715,11,12/12/2015,B,1.157562543,1,010000001167287111F,C,2,03/04/2009,20091,2009,6,1881,269,62,2,4,5
103240,15/05/2014,1151,19,16/12/2015,A,1.085107834,1,010000001164774111F,C,1,12/02/2009,20092,2009,6,1918,274,63,2,4,5
103394,20/08/2014,1253,20,17/12/2015,D,1.064462986,1,010000001169749511F,C,NULL,27/05/2009,20091,2009,6,1911,273,63,2,4,5
203234,28/05/2014,802,13,14/12/2015,F,0.989470779,1,010000001164773611F,S,1,08/02/2009,20092,2009,5,1935,276,63,2,4,5
303235,16/05/2014,380,5,05/11/2015,E,0.782842596,1,010000001164773911F,C,2,08/02/2009,20092,2009,5,1923,275,63,2,4,5
303256,02/06/2014,261,3,02/11/2015,H,0.876197941,1,010000001165231511F,C,NULL,20/02/2009,20092,2009,4,1928,275,63,2,4,5
303263,02/06/2014,278,4,02/11/2015,H,1.149474778,1,010000001165560911F,C,1,26/02/2009,20092,2009,6,1922,275,63,2,4,5
403264,04/06/2014,1224,20,17/12/2015,F,0.996370738,1,010000001166025511F,C,NULL,03/03/2009,20092,2009,6,1919,274,63,2,4,5
603252,14/05/2014,483,7,05/11/2015,C,0.823612572,1,010000001165096711F,S,2,18/02/2009,20092,2009,6,1911,273,63,2,4,5
703253,15/05/2014,197,24,04/01/2016,F,1.127471987,1,010000001165096811F,S,1,19/02/2009,20092,2009,6,1911,273,63,2,4,5
303221,06/06/2014,888,14,11/12/2015,B,1.072406063,1,010000001164012311F,C,1,21/01/2009,20092,2009,4,1962,280,64,2,4,5
403516,16/12/2014,171,2,02/11/2015,H,1.118824965,1,010000001174019511F,S,2,25/08/2009,20091,2009,7,1939,277,64,2,4,5
503223,13/05/2014,752,12,12/12/2015,E,1.010692811,1,010000001164012711F,S,2,22/01/2009,20092,2009,6,1937,277,64,2,4,5
503230,28/05/2014,680,11,12/12/2015,A,1.285210742,1,010000001164303611F,S,2,03/02/2009,20092,2009,6,1940,277,64,2,4,5
303151,12/05/2014,831,13,14/12/2015,C,1.358754196,1,010000001160547911F,S,1,22/11/2008,20082,2008,6,1997,285,65,2,4,5
403159,16/05/2014,1108,18,16/12/2015,G,1.209029616,1,010000001161221611F,S,2,05/12/2008,20082,2008,6,1988,284,65,2,4,5
503244,17/07/2014,955,15,14/12/2015,B,1.210342376,1,010000001164863311F,C,2,15/02/2009,20092,2009,6,1978,283,65,2,4,5
603168,02/06/2014,697,11,12/12/2015,A,1.227973965,1,010000001162679511F,C,1,21/12/2008,20082,2008,4,1989,284,65,2,4,5
703155,15/05/2014,1317,22,17/12/2015,A,1.144345785,1,010000001160548111F,S,1,25/11/2008,20082,2008,6,1997,285,65,2,4,5
203080,23/04/2014,1409,23,18/12/2015,C,0.895621782,1,010000001158277611F,S,1,16/10/2008,20082,2008,6,2015,288,66,2,4,6
203241,19/08/2014,174,2,02/11/2015,C,1.03272706,1,010000001164862811F,S,2,12/02/2009,20092,2009,6,2014,288,66,2,4,6
503258,20/08/2014,439,6,05/11/2015,H,0.921579515,1,010000001165231611F,C,NULL,22/02/2009,20092,2009,6,2005,286,66,2,4,5
103093,06/06/2014,1196,19,16/12/2015,C,1.116586957,1,010000001159823611F,C,1,07/11/2008,20082,2008,6,2037,291,67,2,4,6
203087,28/05/2014,185,2,02/11/2015,F,1.134081687,1,010000001159337611F,C,2,29/10/2008,20082,2008,8,2037,291,67,2,4,6
403376,16/12/2014,570,9,06/11/2015,C,1.123127969,1,010000001169330111F,C,2,01/05/2009,20091,2009,6,2055,294,67,2,4,6
603077,12/05/2014,192,24,04/01/2016,A,1.078553823,1,010000001157817711F,C,1,13/10/2008,20082,2008,6,2037,291,67,2,4,6
603084,16/05/2014,371,5,05/11/2015,D,1.15126939,1,010000001159336211F,C,2,25/10/2008,20082,2008,6,2029,290,67,2,4,6
703078,14/05/2014,952,15,14/12/2015,G,1.324357479,1,010000001158276611F,C,2,15/10/2008,20082,2008,6,2037,291,67,2,4,6
703092,09/06/2014,507,23,18/12/2015,E,1.014979154,1,010000001159338411F,S,1,04/11/2008,20082,2008,6,2043,292,67,2,4,6
103065,12/05/2014,199,24,04/01/2016,H,1.076288168,1,010000001160217211F,C,1,18/09/2008,20081,2008,6,2062,295,68,2,4,6
203283,16/12/2014,911,14,11/12/2015,H,1.161967016,1,010000001167287211F,S,2,05/04/2009,20091,2009,7,2081,297,68,2,4,6
703064,16/05/2014,89,1,22/10/2015,H,0.798681399,1,010000001156571211F,C,2,18/09/2008,20081,2008,6,2066,295,68,2,4,6
703281,16/12/2014,186,2,02/11/2015,G,1.081922945,1,010000001167287111F,C,2,03/04/2009,20091,2009,7,2083,298,68,2,4,6
603252,09/11/2014,386,6,05/11/2015,B,0.96918747,2,010000001165096711F,S,2,18/02/2009,20092,2009,7,2090,299,69,2,4,6
703274,16/12/2014,1263,21,17/12/2015,E,0.936767297,1,010000001166573911F,S,2,19/03/2009,20092,2009,7,2098,300,69,2,4,6
203241,16/12/2014,942,15,14/12/2015,D,0.912621775,1,010000001164862811F,S,2,12/02/2009,20092,2009,7,2133,305,70,2,4,6
503230,16/12/2014,95,1,22/10/2015,F,1.120102221,1,010000001164303611F,S,2,03/02/2009,20092,2009,7,2142,306,70,2,4,6
603084,16/12/2014,848,25,17/02/2016,D,1.128990276,1,010000001159336211F,C,2,25/10/2008,20082,2008,7,2243,320,74,2,4,6
703078,16/12/2014,285,4,02/11/2015,G,0.942238007,1,010000001158276611F,C,2,15/10/2008,20082,2008,7,2253,322,74,2,4,6
703064,16/12/2014,201,24,04/01/2016,B,1.101735776,1,010000001156571211F,C,2,18/09/2008,20081,2008,7,2280,326,75,2,4,6
